Name,Price,Link,Timestamp
"LENOVO IdeaPad Slim3 Intel Core i5-12450H 8GB 512GB SSD 15.6"" FHD FreeDOS Dizüstü Bilgisayar 83ER00FXTR","22.498,50 TL",https://www.trendyol.com/lenovo/ideapad-slim3-intel-core-i5-12450h-8gb-512gb-ssd-15-6-fhd-freedos-dizustu-bilgisayar-83er00fxtr-p-860978211?boutiqueId=61&merchantId=782378,2025-12-03 01:47:28
"Apple Macbook Air M2 16gb 256gb Ssd Macos 13"" Taşınabilir Bilgisayar Uzay Grisi Mc7u4tu/a",39.929 TL,https://www.trendyol.com/apple/macbook-air-m2-16gb-256gb-ssd-macos-13-tasinabilir-bilgisayar-uzay-grisi-mc7u4tu-a-p-871069140?boutiqueId=61&merchantId=787811,2025-12-03 01:47:28
"Dell Vostro 3520 Intel Core i5-1235U 16GB 512 GB SSD 120Hz 15.6"" Windows 11 Pro N1605PVNB3520T37",24.999 TL,https://www.trendyol.com/dell/vostro-3520-intel-core-i5-1235u-16gb-512-gb-ssd-120hz-15-6-windows-11-pro-n1605pvnb3520t37-p-796126166?boutiqueId=61&merchantId=228212,2025-12-03 01:47:28
"ACER Aspire3 A315-59 Intel Core i5-1235U 8GB 512GB SSD 15.6"" FullHD Win11 Dizüstü Bilgisayar NX.K6TEY.002",17.999 TL,https://www.trendyol.com/acer/aspire3-a315-59-intel-core-i5-1235u-8gb-512gb-ssd-15-6-fullhd-win11-dizustu-bilgisayar-nx-k6tey-002-p-867246556?boutiqueId=61&merchantId=767609,2025-12-03 01:47:28
MSI Katana 17 B13vfk-1037xtr Intel Core I7 13620h 16gb 1tb Ssd Rtx4060 Freedos 17.3 Fhd 144hz Taşına,78.200 TL,https://www.trendyol.com/msi/katana-17-b13vfk-1037xtr-intel-core-i7-13620h-16gb-1tb-ssd-rtx4060-freedos-17-3-fhd-144hz-tasina-p-808556156?boutiqueId=61&merchantId=141868,2025-12-03 01:47:28
"CASPER Nirvana X600.1235-DF00X-G-F Intel Core i5-1235U 32GB RAM 1TB NVMe SSD FREEDOS 15.6"" Laptop",28.750 TL,https://www.trendyol.com/casper/nirvana-x600-1235-df00x-g-f-intel-core-i5-1235u-32gb-ram-1tb-nvme-ssd-freedos-15-6-laptop-p-786588766?boutiqueId=61&merchantId=859378,2025-12-03 01:47:28
"Apple 13-inch MacBook Air: Apple M3 chip with 8-core CPU and 8-core GPU, 8GB, 256GB SSD - Midnight","49.998,99 TL",https://www.trendyol.com/apple/13-inch-macbook-air-apple-m3-chip-with-8-core-cpu-and-8-core-gpu-8gb-256gb-ssd-midnight-p-814750695?boutiqueId=61&merchantId=925023,2025-12-03 01:47:28
"Huawei MateBook D16 Intel Core i5-13420H 16GB 1TB SSD 16"" Windows 11 Gri Dizüstü Bilgisayar",45.999 TL,https://www.trendyol.com/huawei/matebook-d16-intel-core-i5-13420h-16gb-1tb-ssd-16-windows-11-gri-dizustu-bilgisayar-p-800344561?boutiqueId=61&merchantId=797201,2025-12-03 01:47:28
"LENOVO LOQ Intel Core i5-12600HX 24GB 512GB SSD RTX3050 6GB GDDR6 FreeDOS 15.6"" IPS FHD Gaming Laptop",34.589 TL,https://www.trendyol.com/lenovo/loq-intel-core-i5-12600hx-24gb-512gb-ssd-rtx3050-6gb-gddr6-freedos-15-6-ips-fhd-gaming-laptop-p-898876739?boutiqueId=61&merchantId=767609,2025-12-03 01:47:28
"Dell Inspiron 3520 Intel Core i5-1235U 16GB 512GB SSD 15.6"" FHD Linux Siyah Dizüstü Bilgisayar",32.999 TL,https://www.trendyol.com/dell/inspiron-3520-intel-core-i5-1235u-16gb-512gb-ssd-15-6-fhd-linux-siyah-dizustu-bilgisayar-p-773499308?boutiqueId=61&merchantId=192739,2025-12-03 01:47:28
